customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,segment,city,state,acquisition_channel
CUST02945,0,2,131141.82,5,4,4,544,13,Champions,Kolkata,West Bengal,Direct
CUST02948,2,2,76712.28,5,4,3,543,12,Loyal,Delhi,Delhi,Paid Search
CUST02950,57,1,130955.17,4,2,4,424,10,Potential Loyalist,New Delhi,Delhi,Referral
CUST02952,100,1,118520.76,3,2,4,324,9,Promising,Hubli,Karnataka,Referral
CUST02953,152,2,19054.27,2,4,2,242,8,Loyal,Ahmedabad,Gujarat,Email
CUST02956,211,1,3067.21,2,2,1,221,5,Need Attention,Agra,Uttar Pradesh,Direct
CUST02959,154,2,7107.02,2,4,1,241,7,Loyal,Siliguri,West Bengal,Direct
CUST02960,34,1,8647.25,4,2,1,421,7,Potential Loyalist,Pune,Maharashtra,Direct
CUST02962,113,1,152450.26,3,2,5,325,10,Promising,Kolkata,West Bengal,Referral
CUST02965,7,2,34350.89,5,4,2,542,11,Loyal,Lucknow,Uttar Pradesh,Email
CUST02967,279,1,1408.18,1,2,1,121,4,Hibernating,Surat,Gujarat,Direct
CUST02970,495,1,27221.84,1,2,2,122,5,Hibernating,Bangalore,Karnataka,Direct
CUST02971,277,1,46373.14,1,2,3,123,6,Hibernating,Jodhpur,Rajasthan,Social Media
CUST02973,52,1,56098.0,4,2,3,423,9,Potential Loyalist,Mumbai,Maharashtra,Social Media
CUST02974,504,1,3549.49,1,2,1,121,4,Hibernating,New Delhi,Delhi,Referral
CUST02975,270,1,96626.12,1,2,4,124,7,Cannot Lose,Mysore,Karnataka,Direct
CUST02976,54,1,207323.8,4,2,5,425,11,Potential Loyalist,Siliguri,West Bengal,Organic
CUST02977,43,1,3963.31,4,2,1,421,7,Potential Loyalist,Agra,Uttar Pradesh,Direct
CUST02979,50,1,21613.77,4,2,2,422,8,Potential Loyalist,Agra,Uttar Pradesh,Email
CUST02980,21,2,13484.75,5,4,1,541,10,Loyal,Pune,Maharashtra,Email
CUST02982,170,1,58678.77,2,2,3,223,7,Need Attention,Agra,Uttar Pradesh,Direct
CUST02985,13,8,174396.82,5,5,5,555,15,Champions,Delhi,Delhi,Social Media
CUST02986,90,1,15615.37,3,2,1,321,6,Need Attention,Ahmedabad,Gujarat,Paid Search
CUST02988,87,3,65948.43,3,4,3,343,10,Loyal,Udaipur,Rajasthan,Referral
CUST02993,149,2,42508.39,2,4,2,242,8,Loyal,Siliguri,West Bengal,Referral
CUST02994,97,4,135107.03,3,5,4,354,12,Loyal,Hubli,Karnataka,Referral
CUST02995,311,2,11800.029999999999,1,4,1,141,6,Loyal,Bangalore,Karnataka,Direct
CUST02997,21,1,112821.87999999999,5,2,4,524,11,Potential Loyalist,Jaipur,Rajasthan,Paid Search
CUST02999,176,1,18644.0,2,2,2,222,6,Need Attention,Pune,Maharashtra,Email
CUST03000,470,5,213112.64,1,5,5,155,11,Loyal,Coimbatore,Tamil Nadu,Email
CUST03001,69,2,123760.66,3,4,4,344,11,Loyal,Bangalore,Karnataka,Referral
CUST03002,92,1,70120.53,3,2,3,323,8,Promising,Hubli,Karnataka,Social Media
CUST03008,243,1,4355.87,1,2,1,121,4,Hibernating,Nagpur,Maharashtra,Social Media
CUST03010,199,1,653.12,2,2,1,221,5,Need Attention,Siliguri,West Bengal,Referral
CUST03016,163,1,37249.62,2,2,2,222,6,Need Attention,Chennai,Tamil Nadu,Referral
CUST03019,68,1,27518.460000000003,3,2,2,322,7,Need Attention,Jaipur,Rajasthan,Paid Search
CUST03021,580,1,31461.620000000003,1,2,2,122,5,Hibernating,Udaipur,Rajasthan,Organic
CUST03022,305,3,113283.11,1,4,4,144,9,Loyal,Nagpur,Maharashtra,Direct
CUST03025,19,4,57925.21,5,5,3,553,13,Loyal,Pune,Maharashtra,Referral
CUST03026,400,1,29777.04,1,2,2,122,5,Hibernating,Kanpur,Uttar Pradesh,Direct
CUST03029,70,1,29368.59,3,2,2,322,7,Need Attention,Delhi,Delhi,Referral
CUST03030,1,4,60421.6,5,5,3,553,13,Loyal,New Delhi,Delhi,Referral
CUST03033,34,2,50302.159999999996,4,4,3,443,11,Loyal,Surat,Gujarat,Direct
CUST03034,45,3,158893.08000000002,4,4,5,445,13,Champions,Udaipur,Rajasthan,Social Media
CUST03037,38,1,32684.370000000003,4,2,2,422,8,Potential Loyalist,Kanpur,Uttar Pradesh,Direct
CUST03038,82,3,126481.06999999999,3,4,4,344,11,Loyal,Kanpur,Uttar Pradesh,Direct
CUST03039,76,3,192999.53000000003,3,4,5,345,12,Loyal,Lucknow,Uttar Pradesh,Direct
CUST03042,242,4,43149.07,1,5,2,152,8,Loyal,New Delhi,Delhi,Social Media
CUST03045,57,4,290514.63,4,5,5,455,14,Champions,Udaipur,Rajasthan,Paid Search
CUST03046,16,2,138325.65000000002,5,4,4,544,13,Champions,Delhi,Delhi,Referral
CUST03048,226,2,66355.31999999999,2,4,3,243,9,Loyal,Chennai,Tamil Nadu,Social Media
CUST03049,1,2,77626.65,5,4,4,544,13,Champions,Hubli,Karnataka,Paid Search
CUST03051,5,7,169858.01,5,5,5,555,15,Champions,Madurai,Tamil Nadu,Paid Search
CUST03055,11,3,55050.92999999999,5,4,3,543,12,Loyal,Chennai,Tamil Nadu,Social Media
CUST03056,74,2,64807.549999999996,3,4,3,343,10,Loyal,Chennai,Tamil Nadu,Direct
CUST03060,1,3,49320.520000000004,5,4,3,543,12,Loyal,Chennai,Tamil Nadu,Paid Search
CUST03062,62,1,6127.93,3,2,1,321,6,Need Attention,Vadodara,Gujarat,Organic
CUST03064,14,2,9224.26,5,4,1,541,10,Loyal,Hubli,Karnataka,Email
CUST03065,8,1,20065.35,5,2,2,522,9,Potential Loyalist,Jodhpur,Rajasthan,Email
CUST03067,4,8,356448.65,5,5,5,555,15,Champions,Madurai,Tamil Nadu,Direct
CUST03074,167,3,65350.26,2,4,3,243,9,Loyal,Jaipur,Rajasthan,Paid Search
CUST03076,14,1,70865.91,5,2,3,523,10,Potential Loyalist,New Delhi,Delhi,Organic
CUST03077,20,4,321984.13,5,5,5,555,15,Champions,Agra,Uttar Pradesh,Social Media
CUST03078,90,1,67032.37,3,2,3,323,8,Promising,Jaipur,Rajasthan,Direct
CUST03079,52,9,212383.87,4,5,5,455,14,Champions,Madurai,Tamil Nadu,Direct
CUST03081,52,1,15471.67,4,2,1,421,7,Potential Loyalist,Delhi,Delhi,Email
CUST03082,107,1,37767.56,3,2,2,322,7,Need Attention,Siliguri,West Bengal,Paid Search
CUST03083,12,1,7513.5,5,2,1,521,8,Potential Loyalist,Kanpur,Uttar Pradesh,Paid Search
CUST03086,17,1,19786.74,5,2,2,522,9,Potential Loyalist,Pune,Maharashtra,Social Media
CUST03089,34,1,3905.97,4,2,1,421,7,Potential Loyalist,Ahmedabad,Gujarat,Social Media
CUST03090,72,2,116807.93,3,4,4,344,11,Loyal,Vadodara,Gujarat,Email
CUST03091,117,5,184625.04,3,5,5,355,13,Loyal,Madurai,Tamil Nadu,Email
CUST03093,249,1,20253.63,1,2,2,122,5,Hibernating,Udaipur,Rajasthan,Email
CUST03094,55,1,20661.57,4,2,2,422,8,Potential Loyalist,Siliguri,West Bengal,Paid Search
CUST03096,21,3,36307.23,5,4,2,542,11,Loyal,Surat,Gujarat,Email
CUST03097,17,2,9110.91,5,4,1,541,10,Loyal,Lucknow,Uttar Pradesh,Referral
CUST03098,197,2,49474.25,2,4,3,243,9,Loyal,Mysore,Karnataka,Direct
CUST03099,187,2,21550.36,2,4,2,242,8,Loyal,Delhi,Delhi,Email
CUST03101,20,1,85698.1,5,2,4,524,11,Potential Loyalist,Agra,Uttar Pradesh,Email
CUST03105,289,1,7583.02,1,2,1,121,4,Hibernating,Surat,Gujarat,Paid Search
CUST03106,20,1,116659.63,5,2,4,524,11,Potential Loyalist,Kanpur,Uttar Pradesh,Email
CUST03109,240,1,7840.47,1,2,1,121,4,Hibernating,Ahmedabad,Gujarat,Email
CUST03111,267,2,38926.86,1,4,2,142,7,Loyal,Vadodara,Gujarat,Organic
CUST03113,12,2,96206.07,5,4,4,544,13,Champions,Hubli,Karnataka,Referral
CUST03121,93,2,10915.59,3,4,1,341,8,Loyal,Madurai,Tamil Nadu,Direct
CUST03127,20,1,98108.42,5,2,4,524,11,Potential Loyalist,Chennai,Tamil Nadu,Social Media
CUST03132,9,1,7697.21,5,2,1,521,8,Potential Loyalist,Coimbatore,Tamil Nadu,Email
CUST03133,39,1,10259.32,4,2,1,421,7,Potential Loyalist,New Delhi,Delhi,Paid Search
CUST03134,40,2,83375.95,4,4,4,444,12,Champions,Udaipur,Rajasthan,Email
CUST03135,22,1,3066.11,4,2,1,421,7,Potential Loyalist,Surat,Gujarat,Paid Search
CUST03137,118,1,97368.70999999999,3,2,4,324,9,Promising,Jaipur,Rajasthan,Organic
CUST03139,2,5,160117.44,5,5,5,555,15,Champions,Mysore,Karnataka,Direct
CUST03140,38,3,62389.93,4,4,3,443,11,Loyal,Hubli,Karnataka,Direct
CUST03141,432,2,138142.54,1,4,4,144,9,Loyal,Pune,Maharashtra,Direct
CUST03142,80,1,6475.11,3,2,1,321,6,Need Attention,Mumbai,Maharashtra,Paid Search
CUST03144,295,1,45464.73,1,2,3,123,6,Hibernating,Jaipur,Rajasthan,Organic
CUST03145,383,3,257156.19,1,5,5,155,11,Loyal,Kanpur,Uttar Pradesh,Email
CUST03147,4,1,18514.99,5,2,2,522,9,Potential Loyalist,Delhi,Delhi,Organic
CUST03153,42,5,152927.11,4,5,5,455,14,Champions,Chennai,Tamil Nadu,Referral
CUST03154,251,1,6092.82,1,2,1,121,4,Hibernating,Jodhpur,Rajasthan,Referral
CUST03155,230,4,224660.74999999997,2,5,5,255,12,Loyal,New Delhi,Delhi,Social Media
CUST03156,29,2,42907.69,4,4,2,442,10,Loyal,Lucknow,Uttar Pradesh,Social Media
CUST03158,544,1,2382.51,1,2,1,121,4,Hibernating,Jodhpur,Rajasthan,Direct
CUST03160,3,1,3399.08,5,2,1,521,8,Potential Loyalist,Madurai,Tamil Nadu,Organic
CUST03161,12,1,41313.06,5,2,2,522,9,Potential Loyalist,Siliguri,West Bengal,Email
CUST03164,437,1,3110.62,1,2,1,121,4,Hibernating,Lucknow,Uttar Pradesh,Social Media
CUST03165,64,7,286805.29,3,5,5,355,13,Loyal,New Delhi,Delhi,Direct
CUST03166,166,1,13901.31,2,2,1,221,5,Need Attention,Mumbai,Maharashtra,Paid Search
CUST03173,461,1,44123.11,1,2,3,123,6,Hibernating,Udaipur,Rajasthan,Referral
CUST03174,134,1,7663.52,2,2,1,221,5,Need Attention,Vadodara,Gujarat,Social Media
CUST03175,193,2,4004.32,2,4,1,241,7,Loyal,Kolkata,West Bengal,Email
CUST03176,126,1,38416.06,2,2,2,222,6,Need Attention,Coimbatore,Tamil Nadu,Organic
CUST03178,62,2,89446.37,3,4,4,344,11,Loyal,Kolkata,West Bengal,Email
CUST03179,78,2,108201.53,3,4,4,344,11,Loyal,Chennai,Tamil Nadu,Direct
CUST03180,0,2,34030.280000000006,5,4,2,542,11,Loyal,Madurai,Tamil Nadu,Direct
CUST03181,70,1,9191.64,3,2,1,321,6,Need Attention,New Delhi,Delhi,Email
CUST03182,211,2,121316.28,2,4,4,244,10,Loyal,Madurai,Tamil Nadu,Email
CUST03183,48,3,120913.45999999999,4,5,4,454,13,Champions,New Delhi,Delhi,Direct
CUST03186,55,1,6385.58,4,2,1,421,7,Potential Loyalist,Kanpur,Uttar Pradesh,Email
CUST03190,130,2,6797.88,2,4,1,241,7,Loyal,Bangalore,Karnataka,Referral
CUST03194,114,1,19895.97,3,2,2,322,7,Need Attention,Kolkata,West Bengal,Direct
CUST03195,91,1,4437.28,3,2,1,321,6,Need Attention,New Delhi,Delhi,Referral
CUST03196,8,5,296389.22,5,5,5,555,15,Champions,Kanpur,Uttar Pradesh,Organic
CUST03197,20,3,139670.0,5,5,4,554,14,Champions,Agra,Uttar Pradesh,Organic
CUST03200,71,2,51056.439999999995,3,4,3,343,10,Loyal,New Delhi,Delhi,Direct
CUST03205,80,3,154892.66,3,5,5,355,13,Loyal,Madurai,Tamil Nadu,Referral
CUST03207,104,1,75362.61,3,2,3,323,8,Promising,Kanpur,Uttar Pradesh,Direct
CUST03208,191,3,20617.7,2,5,2,252,9,Loyal,Siliguri,West Bengal,Social Media
CUST03209,100,2,52265.86000000001,3,4,3,343,10,Loyal,Hubli,Karnataka,Referral
CUST03210,1,2,76596.72,5,4,3,543,12,Loyal,Jaipur,Rajasthan,Email
CUST03211,154,1,4507.15,2,2,1,221,5,Need Attention,Lucknow,Uttar Pradesh,Direct
CUST03212,7,2,94820.0,5,4,4,544,13,Champions,Siliguri,West Bengal,Organic
CUST03213,244,2,63000.33,1,4,3,143,8,Loyal,Hubli,Karnataka,Organic
CUST03215,2,3,39859.71,5,5,2,552,12,Loyal,Siliguri,West Bengal,Direct
CUST03217,628,1,58218.43000000001,1,2,3,123,6,Hibernating,Pune,Maharashtra,Direct
CUST03218,59,1,1424.18,4,2,1,421,7,Potential Loyalist,Mumbai,Maharashtra,Email
CUST03219,245,2,87764.48,1,4,4,144,9,Loyal,Ahmedabad,Gujarat,Social Media
CUST03222,402,1,12007.76,1,2,1,121,4,Hibernating,Surat,Gujarat,Direct
CUST03225,29,2,259202.36,4,4,5,445,13,Champions,Jaipur,Rajasthan,Social Media
CUST03226,69,1,97723.14,3,2,4,324,9,Promising,Coimbatore,Tamil Nadu,Social Media
CUST03227,148,1,3540.64,2,2,1,221,5,Need Attention,Hubli,Karnataka,Referral
CUST03228,144,2,23922.52,2,4,2,242,8,Loyal,Udaipur,Rajasthan,Paid Search
CUST03230,126,2,32394.27,2,4,2,242,8,Loyal,Jodhpur,Rajasthan,Paid Search
CUST03231,215,1,9334.04,2,2,1,221,5,Need Attention,Mumbai,Maharashtra,Paid Search
CUST03233,48,1,3924.82,4,2,1,421,7,Potential Loyalist,Bangalore,Karnataka,Organic
CUST03234,177,1,16188.41,2,2,1,221,5,Need Attention,Siliguri,West Bengal,Paid Search
CUST03236,80,4,67664.9,3,5,3,353,11,Loyal,Agra,Uttar Pradesh,Email
CUST03237,9,7,359648.74,5,5,5,555,15,Champions,Coimbatore,Tamil Nadu,Organic
CUST03241,407,2,92674.43,1,4,4,144,9,Loyal,Nagpur,Maharashtra,Referral
CUST03242,203,2,78523.20000000001,2,4,4,244,10,Loyal,Coimbatore,Tamil Nadu,Paid Search
CUST03243,6,4,145290.41999999998,5,5,5,555,15,Champions,Siliguri,West Bengal,Direct
CUST03246,0,1,17309.38,5,2,2,522,9,Potential Loyalist,Delhi,Delhi,Direct
CUST03249,15,1,18335.74,5,2,2,522,9,Potential Loyalist,Vadodara,Gujarat,Direct
CUST03251,8,1,3686.65,5,2,1,521,8,Potential Loyalist,Udaipur,Rajasthan,Referral
CUST03252,0,1,186896.98,5,2,5,525,12,Potential Loyalist,Kolkata,West Bengal,Paid Search
CUST03255,406,2,40897.08,1,4,2,142,7,Loyal,Ahmedabad,Gujarat,Direct
CUST03260,3,3,238140.68,5,5,5,555,15,Champions,Kolkata,West Bengal,Email
CUST03262,309,1,38299.05,1,2,2,122,5,Hibernating,Vadodara,Gujarat,Organic
CUST03263,263,2,63263.02,1,4,3,143,8,Loyal,Hubli,Karnataka,Referral
CUST03265,70,7,323650.64,3,5,5,355,13,Loyal,Nagpur,Maharashtra,Referral
CUST03270,311,1,48168.26,1,2,3,123,6,Hibernating,Jaipur,Rajasthan,Paid Search
CUST03273,141,4,175759.18,2,5,5,255,12,Loyal,Lucknow,Uttar Pradesh,Email
CUST03274,139,1,4737.3,2,2,1,221,5,Need Attention,Nagpur,Maharashtra,Social Media
CUST03276,77,2,9831.3,3,4,1,341,8,Loyal,Siliguri,West Bengal,Organic
CUST03277,2,2,21270.870000000003,5,4,2,542,11,Loyal,Ahmedabad,Gujarat,Paid Search
CUST03279,88,2,8496.46,3,4,1,341,8,Loyal,Hubli,Karnataka,Paid Search
CUST03282,76,2,53705.63,3,4,3,343,10,Loyal,Mysore,Karnataka,Social Media
CUST03283,25,2,37658.28,4,4,2,442,10,Loyal,New Delhi,Delhi,Organic
CUST03284,21,5,84110.29999999999,5,5,4,554,14,Champions,Delhi,Delhi,Referral
CUST03285,86,1,97053.54000000001,3,2,4,324,9,Promising,Siliguri,West Bengal,Organic
CUST03287,173,2,10646.4,2,4,1,241,7,Loyal,Coimbatore,Tamil Nadu,Paid Search
CUST03288,336,1,25920.41,1,2,2,122,5,Hibernating,Ahmedabad,Gujarat,Referral
CUST03289,87,1,78685.54,3,2,4,324,9,Promising,Hubli,Karnataka,Organic
CUST03290,12,1,4456.61,5,2,1,521,8,Potential Loyalist,Vadodara,Gujarat,Email
CUST03291,90,1,18714.19,3,2,2,322,7,Need Attention,Kolkata,West Bengal,Social Media
CUST03292,28,2,24033.05,4,4,2,442,10,Loyal,Jaipur,Rajasthan,Social Media
CUST03293,110,2,28388.67,3,4,2,342,9,Loyal,Siliguri,West Bengal,Referral
CUST03296,31,2,158776.34,4,4,5,445,13,Champions,Agra,Uttar Pradesh,Direct
CUST03297,103,2,102681.5,3,4,4,344,11,Loyal,Mumbai,Maharashtra,Organic
CUST03299,236,3,236544.37000000002,1,5,5,155,11,Loyal,Mumbai,Maharashtra,Social Media
CUST03300,138,6,163554.02000000002,2,5,5,255,12,Loyal,Vadodara,Gujarat,Organic
CUST03302,32,1,192781.43,4,2,5,425,11,Potential Loyalist,Chennai,Tamil Nadu,Referral
CUST03303,4,6,65484.85,5,5,3,553,13,Loyal,Ahmedabad,Gujarat,Direct
CUST03304,189,1,6524.04,2,2,1,221,5,Need Attention,Madurai,Tamil Nadu,Direct
CUST03306,328,1,87481.22,1,2,4,124,7,Cannot Lose,Lucknow,Uttar Pradesh,Paid Search
CUST03309,78,1,3897.03,3,2,1,321,6,Need Attention,Kanpur,Uttar Pradesh,Direct
CUST03315,394,1,113024.94999999998,1,2,4,124,7,Cannot Lose,Hubli,Karnataka,Organic
CUST03318,17,5,120962.44,5,5,4,554,14,Champions,Siliguri,West Bengal,Email
CUST03319,277,1,3090.33,1,2,1,121,4,Hibernating,Lucknow,Uttar Pradesh,Organic
CUST03320,215,2,114539.84,2,4,4,244,10,Loyal,Hubli,Karnataka,Referral
CUST03325,249,1,30162.48,1,2,2,122,5,Hibernating,Nagpur,Maharashtra,Email
CUST03326,7,2,75460.78,5,4,3,543,12,Loyal,Ahmedabad,Gujarat,Email
CUST03328,7,2,71760.43000000001,5,4,3,543,12,Loyal,Madurai,Tamil Nadu,Organic
CUST03331,236,2,74719.0,1,4,3,143,8,Loyal,Jaipur,Rajasthan,Referral
CUST03336,4,1,2071.26,5,2,1,521,8,Potential Loyalist,Chennai,Tamil Nadu,Referral
CUST03337,75,1,102098.59,3,2,4,324,9,Promising,Pune,Maharashtra,Email
CUST03339,313,2,267789.02999999997,1,4,5,145,10,Loyal,Udaipur,Rajasthan,Direct
CUST03344,556,1,9327.94,1,2,1,121,4,Hibernating,Delhi,Delhi,Social Media
CUST03347,49,5,331285.89,4,5,5,455,14,Champions,Kolkata,West Bengal,Direct
CUST03348,3,6,329216.77,5,5,5,555,15,Champions,Siliguri,West Bengal,Referral
CUST03350,20,5,160045.16999999998,5,5,5,555,15,Champions,Surat,Gujarat,Direct
CUST03351,0,1,20033.17,5,2,2,522,9,Potential Loyalist,Chennai,Tamil Nadu,Paid Search
CUST03353,63,3,106537.76,3,5,4,354,12,Loyal,Udaipur,Rajasthan,Referral
CUST03355,63,1,66491.73,3,2,3,323,8,Promising,Hubli,Karnataka,Direct
CUST03358,133,2,26743.92,2,4,2,242,8,Loyal,Jaipur,Rajasthan,Direct
CUST03360,23,1,16433.18,4,2,1,421,7,Potential Loyalist,Delhi,Delhi,Email
CUST03361,606,1,3312.35,1,2,1,121,4,Hibernating,Siliguri,West Bengal,Referral
CUST03363,88,2,64886.24,3,4,3,343,10,Loyal,Nagpur,Maharashtra,Organic
CUST03364,17,6,223902.13999999998,5,5,5,555,15,Champions,Mumbai,Maharashtra,Organic
CUST03366,67,1,53964.19,3,2,3,323,8,Promising,Coimbatore,Tamil Nadu,Organic
CUST03368,15,3,142869.78999999998,5,5,5,555,15,Champions,Delhi,Delhi,Social Media
CUST03370,78,1,80515.59,3,2,4,324,9,Promising,Kolkata,West Bengal,Email
CUST03374,29,1,28528.55,4,2,2,422,8,Potential Loyalist,Jaipur,Rajasthan,Organic
CUST03376,260,2,8434.0,1,4,1,141,6,Loyal,Jaipur,Rajasthan,Referral
CUST03378,175,2,12718.070000000002,2,4,1,241,7,Loyal,New Delhi,Delhi,Email
CUST03379,129,1,68100.96,2,2,3,223,7,Need Attention,Kolkata,West Bengal,Organic
CUST03381,297,1,3082.97,1,2,1,121,4,Hibernating,Jaipur,Rajasthan,Email
CUST03382,565,1,64321.33,1,2,3,123,6,Hibernating,Delhi,Delhi,Social Media
CUST03386,181,1,4469.92,2,2,1,221,5,Need Attention,Pune,Maharashtra,Direct
CUST03388,0,6,328934.88999999996,5,5,5,555,15,Champions,Nagpur,Maharashtra,Email
CUST03392,254,1,20994.45,1,2,2,122,5,Hibernating,Siliguri,West Bengal,Paid Search
CUST03394,160,1,132129.96,2,2,4,224,8,Need Attention,Lucknow,Uttar Pradesh,Referral
CUST03396,24,4,206509.57,4,5,5,455,14,Champions,Bangalore,Karnataka,Organic
CUST03398,35,1,3244.79,4,2,1,421,7,Potential Loyalist,Bangalore,Karnataka,Direct
CUST03399,384,3,61841.7,1,5,3,153,9,Loyal,Vadodara,Gujarat,Organic
CUST03400,662,1,2390.27,1,2,1,121,4,Hibernating,Udaipur,Rajasthan,Social Media
CUST03401,144,3,164605.57,2,5,5,255,12,Loyal,Bangalore,Karnataka,Direct
CUST03404,162,2,11222.81,2,4,1,241,7,Loyal,Nagpur,Maharashtra,Organic
CUST03405,37,2,27627.02,4,4,2,442,10,Loyal,Coimbatore,Tamil Nadu,Paid Search
CUST03406,182,2,83003.91,2,4,4,244,10,Loyal,Delhi,Delhi,Social Media
CUST03407,321,1,58261.47,1,2,3,123,6,Hibernating,Pune,Maharashtra,Paid Search
CUST03408,458,1,6026.280000000001,1,2,1,121,4,Hibernating,Bangalore,Karnataka,Paid Search
CUST03411,70,2,90423.47,3,4,4,344,11,Loyal,Siliguri,West Bengal,Email
CUST03413,148,1,35691.91,2,2,2,222,6,Need Attention,Madurai,Tamil Nadu,Organic
CUST03414,16,7,368653.31,5,5,5,555,15,Champions,Kanpur,Uttar Pradesh,Paid Search
CUST03415,52,4,255656.68,4,5,5,455,14,Champions,Mysore,Karnataka,Social Media
CUST03417,406,3,209207.04,1,5,5,155,11,Loyal,Nagpur,Maharashtra,Direct
CUST03418,386,1,146450.7,1,2,5,125,8,Cannot Lose,Vadodara,Gujarat,Direct
CUST03419,50,3,108473.06000000001,4,5,4,454,13,Champions,Hubli,Karnataka,Social Media
CUST03421,54,1,59903.29,4,2,3,423,9,Potential Loyalist,Jodhpur,Rajasthan,Referral
CUST03422,88,5,112453.76000000001,3,5,4,354,12,Loyal,Chennai,Tamil Nadu,Email
CUST03424,108,3,50356.67,3,5,3,353,11,Loyal,Siliguri,West Bengal,Referral
CUST03425,420,1,41559.63,1,2,2,122,5,Hibernating,Delhi,Delhi,Referral
CUST03427,20,3,48351.619999999995,5,5,3,553,13,Loyal,Ahmedabad,Gujarat,Referral
CUST03430,58,1,97338.21,4,2,4,424,10,Potential Loyalist,Chennai,Tamil Nadu,Referral
CUST03433,8,2,25176.170000000002,5,4,2,542,11,Loyal,Kolkata,West Bengal,Referral
CUST03435,59,2,176967.21000000002,4,4,5,445,13,Champions,Udaipur,Rajasthan,Social Media
CUST03439,198,1,19978.24,2,2,2,222,6,Need Attention,Hubli,Karnataka,Paid Search
CUST03443,29,4,262500.43,4,5,5,455,14,Champions,Vadodara,Gujarat,Paid Search
CUST03444,56,1,3050.23,4,2,1,421,7,Potential Loyalist,Jodhpur,Rajasthan,Email
CUST03445,345,2,24773.91,1,4,2,142,7,Loyal,Vadodara,Gujarat,Paid Search
CUST03448,117,2,214154.9,3,4,5,345,12,Loyal,Vadodara,Gujarat,Organic
CUST03449,127,4,56070.05,2,5,3,253,10,Loyal,Ahmedabad,Gujarat,Email
CUST03450,121,3,244370.25,2,5,5,255,12,Loyal,Lucknow,Uttar Pradesh,Referral
CUST03451,257,1,3716.96,1,2,1,121,4,Hibernating,Agra,Uttar Pradesh,Paid Search
CUST03453,45,5,65267.62,4,5,3,453,12,Loyal,Surat,Gujarat,Email
CUST03455,142,2,32171.260000000002,2,4,2,242,8,Loyal,Madurai,Tamil Nadu,Paid Search
CUST03457,56,1,5951.900000000001,4,2,1,421,7,Potential Loyalist,Madurai,Tamil Nadu,Email
CUST03459,4,9,338082.18,5,5,5,555,15,Champions,Lucknow,Uttar Pradesh,Paid Search
CUST03460,3,1,26450.2,5,2,2,522,9,Potential Loyalist,Nagpur,Maharashtra,Direct
CUST03461,84,2,21037.030000000002,3,4,2,342,9,Loyal,Surat,Gujarat,Paid Search
CUST03462,88,2,103120.03,3,4,4,344,11,Loyal,Kolkata,West Bengal,Email
CUST03463,18,1,39906.69,5,2,2,522,9,Potential Loyalist,Mysore,Karnataka,Referral
CUST03464,25,1,8245.74,4,2,1,421,7,Potential Loyalist,Jodhpur,Rajasthan,Paid Search
CUST03465,2,1,55814.57,5,2,3,523,10,Potential Loyalist,Ahmedabad,Gujarat,Organic
CUST03466,78,1,65426.61,3,2,3,323,8,Promising,Jodhpur,Rajasthan,Paid Search
CUST03467,89,1,22367.98,3,2,2,322,7,Need Attention,Kolkata,West Bengal,Direct
CUST03468,134,1,95050.33,2,2,4,224,8,Need Attention,Surat,Gujarat,Paid Search
CUST03470,10,3,87384.05,5,5,4,554,14,Champions,Nagpur,Maharashtra,Organic
CUST03471,80,4,43875.420000000006,3,5,3,353,11,Loyal,Delhi,Delhi,Organic
CUST03472,77,4,330281.03,3,5,5,355,13,Loyal,New Delhi,Delhi,Email
CUST03473,54,2,100019.25,4,4,4,444,12,Champions,Chennai,Tamil Nadu,Social Media
CUST03475,38,1,5642.639999999999,4,2,1,421,7,Potential Loyalist,Kolkata,West Bengal,Email
CUST03476,329,1,6475.46,1,2,1,121,4,Hibernating,Kolkata,West Bengal,Email
CUST03477,449,2,40512.05,1,4,2,142,7,Loyal,Jaipur,Rajasthan,Organic
CUST03478,18,5,243228.3,5,5,5,555,15,Champions,Chennai,Tamil Nadu,Direct
CUST03480,83,1,80347.73,3,2,4,324,9,Promising,Jaipur,Rajasthan,Organic
CUST03482,619,1,3594.03,1,2,1,121,4,Hibernating,Siliguri,West Bengal,Organic
CUST03483,80,2,114566.45999999999,3,4,4,344,11,Loyal,Jaipur,Rajasthan,Direct
CUST03484,101,1,18918.83,3,2,2,322,7,Need Attention,Kolkata,West Bengal,Organic
CUST03486,1,2,29044.620000000003,5,4,2,542,11,Loyal,Pune,Maharashtra,Direct
CUST03489,23,3,44844.350000000006,4,5,3,453,12,Loyal,Kanpur,Uttar Pradesh,Email
CUST03491,78,3,98857.67,3,5,4,354,12,Loyal,Ahmedabad,Gujarat,Social Media
CUST03492,178,1,276001.32,2,2,5,225,9,Need Attention,Hubli,Karnataka,Social Media
CUST03493,13,4,51523.69,5,5,3,553,13,Loyal,Udaipur,Rajasthan,Direct
CUST03497,154,2,339445.64,2,4,5,245,11,Loyal,Kanpur,Uttar Pradesh,Referral
CUST03498,3,2,69672.77,5,4,3,543,12,Loyal,Madurai,Tamil Nadu,Social Media
CUST03501,122,1,75548.34,2,2,3,223,7,Need Attention,Surat,Gujarat,Referral
CUST03502,202,1,91442.13,2,2,4,224,8,Need Attention,Jodhpur,Rajasthan,Email
