customer_id,total_revenue,avg_order_value,order_count,first_order,last_order,customer_lifetime_days,signup_date,state,acquisition_channel,age,gender,historical_clv,purchase_frequency,clv_segment
CUST02916,307481.21,153740.605,2,2024-09-23,2024-11-08,47,2024-08-17,Tamil Nadu,Social Media,20,M,307481.21,0.7792207792207793,Very High
CUST02917,20279.99,20279.99,1,2024-12-03,2024-12-03,1,2024-12-02,Delhi,Paid Search,47,Other,20279.99,0.9677419354838709,Low
CUST02918,366997.74,183498.87,2,2024-05-22,2024-11-16,179,2023-08-31,Gujarat,Email,42,Other,366997.74,0.28708133971291866,Very High
CUST02920,12105.810000000001,6052.905000000001,2,2024-09-21,2024-11-05,46,2024-09-18,Gujarat,Paid Search,44,F,12105.810000000001,0.7894736842105263,Very Low
CUST02921,10191.26,10191.26,1,2023-11-02,2023-11-02,1,2023-07-15,Gujarat,Direct,24,M,10191.26,0.9677419354838709,Very Low
CUST02922,25275.68,8425.226666666667,3,2023-05-14,2024-03-29,321,2023-03-19,Gujarat,Paid Search,47,Other,25275.68,0.25641025641025644,Low
CUST02924,253050.38,50610.076,5,2024-08-08,2024-12-06,121,2024-07-29,West Bengal,Referral,33,F,253050.38,0.9933774834437087,Very High
CUST02925,5116.36,5116.36,1,2024-12-29,2024-12-29,1,2024-12-17,Gujarat,Social Media,48,Other,5116.36,0.9677419354838709,Very Low
CUST02926,105520.71,52760.355,2,2024-09-15,2024-11-08,55,2024-09-07,West Bengal,Organic,32,Other,105520.71,0.7058823529411765,High
CUST02930,4301.08,2150.54,2,2024-08-02,2024-08-28,27,2024-01-13,Delhi,Direct,39,M,4301.08,1.0526315789473684,Very Low
CUST02935,3441.12,3441.12,1,2024-11-15,2024-11-15,1,2024-09-11,Karnataka,Paid Search,27,Other,3441.12,0.9677419354838709,Very Low
CUST02937,5505.25,5505.25,1,2024-07-08,2024-07-08,1,2023-11-06,Karnataka,Email,61,F,5505.25,0.9677419354838709,Very Low
CUST02940,72115.92000000001,36057.96000000001,2,2023-02-06,2024-01-19,348,2023-01-09,Delhi,Social Media,36,Other,72115.92000000001,0.15873015873015872,Medium
CUST02945,131141.82,65570.91,2,2024-06-15,2024-12-30,199,2023-08-02,West Bengal,Direct,32,M,131141.82,0.26200873362445415,High
CUST02948,76712.28,38356.14,2,2024-01-21,2024-12-28,343,2023-03-31,Delhi,Paid Search,36,F,76712.28,0.16085790884718498,Medium
CUST02950,130955.17,130955.17,1,2024-11-03,2024-11-03,1,2024-05-28,Delhi,Referral,61,Other,130955.17,0.9677419354838709,High
CUST02952,118520.76,118520.76,1,2024-09-21,2024-09-21,1,2024-08-23,Karnataka,Referral,18,M,118520.76,0.9677419354838709,High
CUST02953,19054.27,9527.135,2,2024-05-19,2024-07-31,74,2024-04-07,Gujarat,Email,50,F,19054.27,0.5769230769230769,Low
CUST02956,3067.21,3067.21,1,2024-06-02,2024-06-02,1,2023-04-24,Uttar Pradesh,Direct,25,Other,3067.21,0.9677419354838709,Very Low
CUST02959,7107.02,3553.51,2,2024-06-27,2024-07-29,33,2024-04-26,West Bengal,Direct,23,M,7107.02,0.9523809523809523,Very Low
CUST02960,8647.25,8647.25,1,2024-11-26,2024-11-26,1,2024-08-13,Maharashtra,Direct,55,F,8647.25,0.9677419354838709,Very Low
CUST02962,152450.26,152450.26,1,2024-09-08,2024-09-08,1,2024-05-17,West Bengal,Referral,36,M,152450.26,0.9677419354838709,Very High
CUST02965,34350.89,17175.445,2,2024-11-28,2024-12-23,26,2024-11-10,Uttar Pradesh,Email,35,M,34350.89,1.0714285714285714,Low
CUST02967,1408.18,1408.18,1,2024-03-26,2024-03-26,1,2023-11-29,Gujarat,Direct,20,Other,1408.18,0.9677419354838709,Very Low
CUST02970,27221.84,27221.84,1,2023-08-23,2023-08-23,1,2023-05-27,Karnataka,Direct,27,Other,27221.84,0.9677419354838709,Low
CUST02971,46373.14,46373.14,1,2024-03-28,2024-03-28,1,2023-09-19,Rajasthan,Social Media,40,F,46373.14,0.9677419354838709,Medium
CUST02973,56098.0,56098.0,1,2024-11-08,2024-11-08,1,2024-10-31,Maharashtra,Social Media,41,M,56098.0,0.9677419354838709,Medium
CUST02974,3549.49,3549.49,1,2023-08-14,2023-08-14,1,2023-05-20,Delhi,Referral,50,Other,3549.49,0.9677419354838709,Very Low
CUST02975,96626.12,96626.12,1,2024-04-04,2024-04-04,1,2023-06-11,Karnataka,Direct,65,F,96626.12,0.9677419354838709,High
CUST02976,207323.8,207323.8,1,2024-11-06,2024-11-06,1,2024-03-05,West Bengal,Organic,29,Other,207323.8,0.9677419354838709,Very High
CUST02977,3963.31,3963.31,1,2024-11-17,2024-11-17,1,2024-10-06,Uttar Pradesh,Direct,65,M,3963.31,0.9677419354838709,Very Low
CUST02979,21613.77,21613.77,1,2024-11-10,2024-11-10,1,2024-09-26,Uttar Pradesh,Email,52,M,21613.77,0.9677419354838709,Low
CUST02980,13484.75,6742.375,2,2024-09-21,2024-12-09,80,2023-07-10,Maharashtra,Email,48,M,13484.75,0.5454545454545455,Very Low
CUST02982,58678.77,58678.77,1,2024-07-13,2024-07-13,1,2023-03-17,Uttar Pradesh,Direct,20,Other,58678.77,0.9677419354838709,Medium
CUST02985,174396.82,21799.6025,8,2023-05-17,2024-12-17,581,2023-05-15,Delhi,Social Media,47,Other,174396.82,0.39279869067103107,Very High
CUST02986,15615.37,15615.37,1,2024-10-01,2024-10-01,1,2024-07-02,Gujarat,Paid Search,32,M,15615.37,0.9677419354838709,Very Low
CUST02988,65948.43,21982.809999999998,3,2024-08-02,2024-10-04,64,2024-08-02,Rajasthan,Referral,58,Other,65948.43,0.9574468085106383,Medium
CUST02993,42508.39,21254.195,2,2024-06-29,2024-08-03,36,2023-03-21,West Bengal,Referral,20,Other,42508.39,0.9090909090909091,Low
CUST02994,135107.03,33776.7575,4,2023-12-05,2024-09-24,295,2023-06-22,Karnataka,Referral,53,F,135107.03,0.3692307692307692,High
CUST02995,11800.029999999999,5900.014999999999,2,2023-11-22,2024-02-23,94,2023-11-21,Karnataka,Direct,51,F,11800.029999999999,0.48387096774193555,Very Low
CUST02997,112821.87999999999,112821.87999999999,1,2024-12-09,2024-12-09,1,2024-12-03,Rajasthan,Paid Search,57,Other,112821.87999999999,0.9677419354838709,High
CUST02999,18644.0,18644.0,1,2024-07-07,2024-07-07,1,2024-02-08,Maharashtra,Email,65,F,18644.0,0.9677419354838709,Low
CUST03000,213112.64,42622.528000000006,5,2023-03-16,2023-09-17,186,2023-02-07,Tamil Nadu,Email,26,F,213112.64,0.6944444444444444,Very High
CUST03001,123760.66,61880.33,2,2024-10-03,2024-10-22,20,2024-01-13,Karnataka,Referral,31,M,123760.66,1.2000000000000002,High
CUST03002,70120.53,70120.53,1,2024-09-29,2024-09-29,1,2024-06-27,Karnataka,Social Media,29,M,70120.53,0.9677419354838709,Medium
CUST03008,4355.87,4355.87,1,2024-05-01,2024-05-01,1,2023-05-14,Maharashtra,Social Media,47,Other,4355.87,0.9677419354838709,Very Low
CUST03010,653.12,653.12,1,2024-06-14,2024-06-14,1,2023-12-10,West Bengal,Referral,30,Other,653.12,0.9677419354838709,Very Low
CUST03016,37249.62,37249.62,1,2024-07-20,2024-07-20,1,2024-05-22,Tamil Nadu,Referral,63,M,37249.62,0.9677419354838709,Low
CUST03019,27518.460000000003,27518.460000000003,1,2024-10-23,2024-10-23,1,2024-07-27,Rajasthan,Paid Search,47,Other,27518.460000000003,0.9677419354838709,Low
CUST03021,31461.620000000003,31461.620000000003,1,2023-05-30,2023-05-30,1,2023-02-13,Rajasthan,Organic,18,Other,31461.620000000003,0.9677419354838709,Low
CUST03022,113283.11,37761.03666666667,3,2023-12-03,2024-02-29,89,2023-07-09,Maharashtra,Direct,44,Other,113283.11,0.7563025210084033,High
CUST03025,57925.21,14481.3025,4,2023-11-13,2024-12-11,395,2023-09-30,Maharashtra,Referral,64,M,57925.21,0.2823529411764706,Medium
CUST03026,29777.04,29777.04,1,2023-11-26,2023-11-26,1,2023-09-22,Uttar Pradesh,Direct,20,F,29777.04,0.9677419354838709,Low
CUST03029,29368.59,29368.59,1,2024-10-21,2024-10-21,1,2024-09-05,Delhi,Referral,60,F,29368.59,0.9677419354838709,Low
CUST03030,60421.6,15105.4,4,2024-05-12,2024-12-29,232,2024-03-10,Delhi,Referral,31,F,60421.6,0.45801526717557245,Medium
CUST03033,50302.159999999996,25151.079999999998,2,2024-11-25,2024-11-26,2,2024-11-25,Gujarat,Direct,46,F,50302.159999999996,1.875,Medium
CUST03034,158893.08000000002,52964.36000000001,3,2023-11-12,2024-11-15,370,2023-01-31,Rajasthan,Social Media,54,F,158893.08000000002,0.22499999999999998,Very High
CUST03037,32684.370000000003,32684.370000000003,1,2024-11-22,2024-11-22,1,2024-07-13,Uttar Pradesh,Direct,28,Other,32684.370000000003,0.9677419354838709,Low
CUST03038,126481.06999999999,42160.35666666667,3,2024-09-02,2024-10-09,38,2024-06-30,Uttar Pradesh,Direct,46,Other,126481.06999999999,1.3235294117647058,High
CUST03039,192999.53000000003,64333.17666666667,3,2023-12-06,2024-10-15,315,2023-09-09,Uttar Pradesh,Direct,62,M,192999.53000000003,0.2608695652173913,Very High
CUST03042,43149.07,10787.2675,4,2024-03-28,2024-05-02,36,2024-03-20,Delhi,Social Media,41,Other,43149.07,1.8181818181818181,Low
CUST03045,290514.63,72628.6575,4,2024-05-26,2024-11-03,162,2024-05-23,Rajasthan,Paid Search,51,F,290514.63,0.625,Very High
CUST03046,138325.65000000002,69162.82500000001,2,2024-11-17,2024-12-14,28,2024-05-18,Delhi,Referral,18,Other,138325.65000000002,1.0344827586206897,High
CUST03048,66355.31999999999,33177.659999999996,2,2024-01-03,2024-05-18,137,2023-07-18,Tamil Nadu,Social Media,56,Other,66355.31999999999,0.3592814371257485,Medium
CUST03049,77626.65,38813.325,2,2024-08-21,2024-12-29,131,2024-07-15,Karnataka,Paid Search,40,F,77626.65,0.3726708074534162,High
CUST03051,169858.01,24265.43,7,2024-10-26,2024-12-25,61,2024-09-24,Tamil Nadu,Paid Search,41,Other,169858.01,2.307692307692308,Very High
CUST03055,55050.92999999999,18350.309999999998,3,2024-04-03,2024-12-19,261,2024-02-12,Tamil Nadu,Social Media,65,M,55050.92999999999,0.30927835051546393,Medium
CUST03056,64807.549999999996,32403.774999999998,2,2024-03-11,2024-10-17,221,2023-12-02,Tamil Nadu,Direct,63,F,64807.549999999996,0.2390438247011952,Medium
CUST03060,49320.520000000004,16440.173333333336,3,2024-11-25,2024-12-29,35,2024-10-18,Tamil Nadu,Paid Search,55,Other,49320.520000000004,1.3846153846153844,Medium
CUST03062,6127.93,6127.93,1,2024-10-29,2024-10-29,1,2023-08-10,Gujarat,Organic,30,F,6127.93,0.9677419354838709,Very Low
CUST03064,9224.26,4612.13,2,2024-10-05,2024-12-16,73,2024-07-28,Karnataka,Email,31,Other,9224.26,0.5825242718446603,Very Low
CUST03065,20065.35,20065.35,1,2024-12-22,2024-12-22,1,2024-09-24,Rajasthan,Email,18,Other,20065.35,0.9677419354838709,Low
CUST03067,356448.65,44556.08125,8,2024-09-16,2024-12-26,102,2024-09-08,Tamil Nadu,Direct,57,F,356448.65,1.8181818181818181,Very High
CUST03074,65350.26,21783.420000000002,3,2024-03-29,2024-07-16,110,2023-12-22,Rajasthan,Paid Search,22,F,65350.26,0.6428571428571429,Medium
CUST03076,70865.91,70865.91,1,2024-12-16,2024-12-16,1,2024-12-11,Delhi,Organic,32,M,70865.91,0.9677419354838709,Medium
CUST03077,321984.13,80496.0325,4,2024-05-30,2024-12-10,195,2024-03-03,Uttar Pradesh,Social Media,38,Other,321984.13,0.5333333333333333,Very High
CUST03078,67032.37,67032.37,1,2024-10-01,2024-10-01,1,2024-06-23,Rajasthan,Direct,37,Other,67032.37,0.9677419354838709,Medium
CUST03079,212383.87,23598.207777777778,9,2023-12-27,2024-11-08,318,2023-11-12,Tamil Nadu,Direct,27,F,212383.87,0.7758620689655172,Very High
CUST03081,15471.67,15471.67,1,2024-11-08,2024-11-08,1,2024-06-20,Delhi,Email,48,Other,15471.67,0.9677419354838709,Very Low
CUST03082,37767.56,37767.56,1,2024-09-14,2024-09-14,1,2024-08-19,West Bengal,Paid Search,34,F,37767.56,0.9677419354838709,Low
CUST03083,7513.5,7513.5,1,2024-12-18,2024-12-18,1,2024-10-01,Uttar Pradesh,Paid Search,37,F,7513.5,0.9677419354838709,Very Low
CUST03086,19786.74,19786.74,1,2024-12-13,2024-12-13,1,2024-11-22,Maharashtra,Social Media,59,M,19786.74,0.9677419354838709,Low
CUST03089,3905.97,3905.97,1,2024-11-26,2024-11-26,1,2024-10-31,Gujarat,Social Media,45,F,3905.97,0.9677419354838709,Very Low
CUST03090,116807.93,58403.965,2,2024-08-30,2024-10-19,51,2024-02-15,Gujarat,Email,65,M,116807.93,0.7407407407407407,High
CUST03091,184625.04,36925.008,5,2024-01-25,2024-09-04,224,2023-11-14,Tamil Nadu,Email,46,F,184625.04,0.5905511811023622,Very High
CUST03093,20253.63,20253.63,1,2024-04-25,2024-04-25,1,2023-12-17,Rajasthan,Email,48,M,20253.63,0.9677419354838709,Low
CUST03094,20661.57,20661.57,1,2024-11-05,2024-11-05,1,2024-08-31,West Bengal,Paid Search,35,Other,20661.57,0.9677419354838709,Low
CUST03096,36307.23,12102.410000000002,3,2024-10-30,2024-12-09,41,2024-10-30,Gujarat,Email,41,F,36307.23,1.267605633802817,Low
CUST03097,9110.91,4555.455,2,2024-07-15,2024-12-13,152,2023-05-04,Uttar Pradesh,Referral,26,Other,9110.91,0.32967032967032966,Very Low
CUST03098,49474.25,24737.125,2,2024-03-09,2024-06-16,100,2023-03-06,Karnataka,Direct,44,M,49474.25,0.46153846153846145,Medium
CUST03099,21550.36,10775.18,2,2023-08-11,2024-06-26,321,2023-04-07,Delhi,Email,30,Other,21550.36,0.17094017094017094,Low
CUST03101,85698.1,85698.1,1,2024-12-10,2024-12-10,1,2024-12-09,Uttar Pradesh,Email,36,Other,85698.1,0.9677419354838709,High
CUST03105,7583.02,7583.02,1,2024-03-16,2024-03-16,1,2023-09-16,Gujarat,Paid Search,61,Other,7583.02,0.9677419354838709,Very Low
CUST03106,116659.63,116659.63,1,2024-12-10,2024-12-10,1,2024-03-06,Uttar Pradesh,Email,65,M,116659.63,0.9677419354838709,High
CUST03109,7840.47,7840.47,1,2024-05-04,2024-05-04,1,2024-04-05,Gujarat,Email,45,M,7840.47,0.9677419354838709,Very Low
CUST03111,38926.86,19463.43,2,2024-04-03,2024-04-07,5,2023-06-30,Gujarat,Organic,65,M,38926.86,1.7142857142857142,Low
CUST03113,96206.07,48103.035,2,2024-11-11,2024-12-18,38,2024-10-22,Karnataka,Referral,57,Other,96206.07,0.8823529411764706,High
CUST03121,10915.59,5457.795,2,2024-01-31,2024-09-28,242,2023-05-28,Tamil Nadu,Direct,38,Other,10915.59,0.22058823529411764,Very Low
CUST03127,98108.42,98108.42,1,2024-12-10,2024-12-10,1,2023-08-23,Tamil Nadu,Social Media,28,F,98108.42,0.9677419354838709,High
CUST03132,7697.21,7697.21,1,2024-12-21,2024-12-21,1,2024-09-15,Tamil Nadu,Email,25,M,7697.21,0.9677419354838709,Very Low
CUST03133,10259.32,10259.32,1,2024-11-21,2024-11-21,1,2023-08-05,Delhi,Paid Search,31,M,10259.32,0.9677419354838709,Very Low
CUST03134,83375.95,41687.975,2,2024-04-29,2024-11-20,206,2024-03-09,Rajasthan,Email,40,Other,83375.95,0.2542372881355932,High
CUST03135,3066.11,3066.11,1,2024-12-08,2024-12-08,1,2024-09-12,Gujarat,Paid Search,31,M,3066.11,0.9677419354838709,Very Low
CUST03137,97368.70999999999,97368.70999999999,1,2024-09-03,2024-09-03,1,2024-06-21,Rajasthan,Organic,42,F,97368.70999999999,0.9677419354838709,High
CUST03139,160117.44,32023.488,5,2024-11-12,2024-12-28,47,2024-10-31,Karnataka,Direct,37,M,160117.44,1.9480519480519483,Very High
CUST03140,62389.93,20796.643333333333,3,2024-09-17,2024-11-22,67,2024-07-24,Karnataka,Direct,42,F,62389.93,0.9278350515463918,Medium
CUST03141,138142.54,69071.27,2,2023-10-13,2023-10-25,13,2023-06-16,Maharashtra,Direct,59,F,138142.54,1.3953488372093024,High
CUST03142,6475.11,6475.11,1,2024-10-11,2024-10-11,1,2024-01-31,Maharashtra,Paid Search,29,Other,6475.11,0.9677419354838709,Very Low
CUST03144,45464.73,45464.73,1,2024-03-10,2024-03-10,1,2024-02-26,Rajasthan,Organic,56,M,45464.73,0.9677419354838709,Medium
CUST03145,257156.19,85718.73,3,2023-02-19,2023-12-13,298,2023-01-12,Uttar Pradesh,Email,44,M,257156.19,0.27439024390243905,Very High
CUST03147,18514.99,18514.99,1,2024-12-26,2024-12-26,1,2024-04-27,Delhi,Organic,28,M,18514.99,0.9677419354838709,Low
CUST03153,152927.11,30585.422,5,2024-04-13,2024-11-18,220,2024-01-05,Tamil Nadu,Referral,22,M,152927.11,0.6000000000000001,Very High
CUST03154,6092.82,6092.82,1,2024-04-23,2024-04-23,1,2023-09-26,Rajasthan,Referral,52,F,6092.82,0.9677419354838709,Very Low
CUST03155,224660.74999999997,56165.18749999999,4,2023-08-28,2024-05-14,261,2023-08-15,Delhi,Social Media,48,F,224660.74999999997,0.4123711340206186,Very High
CUST03156,42907.69,21453.845,2,2024-10-08,2024-12-01,55,2024-09-15,Uttar Pradesh,Social Media,60,Other,42907.69,0.7058823529411765,Low
CUST03158,2382.51,2382.51,1,2023-07-05,2023-07-05,1,2023-07-03,Rajasthan,Direct,54,M,2382.51,0.9677419354838709,Very Low
CUST03160,3399.08,3399.08,1,2024-12-27,2024-12-27,1,2024-12-13,Tamil Nadu,Organic,65,M,3399.08,0.9677419354838709,Very Low
CUST03161,41313.06,41313.06,1,2024-12-18,2024-12-18,1,2024-10-08,West Bengal,Email,24,M,41313.06,0.9677419354838709,Low
CUST03164,3110.62,3110.62,1,2023-10-20,2023-10-20,1,2023-01-02,Uttar Pradesh,Social Media,45,F,3110.62,0.9677419354838709,Very Low
CUST03165,286805.29,40972.184285714284,7,2023-08-26,2024-10-27,429,2023-05-12,Delhi,Direct,42,Other,286805.29,0.45751633986928103,Very High
CUST03166,13901.31,13901.31,1,2024-07-17,2024-07-17,1,2023-02-27,Maharashtra,Paid Search,18,M,13901.31,0.9677419354838709,Very Low
CUST03173,44123.11,44123.11,1,2023-09-26,2023-09-26,1,2023-09-21,Rajasthan,Referral,60,M,44123.11,0.9677419354838709,Medium
CUST03174,7663.52,7663.52,1,2024-08-18,2024-08-18,1,2024-04-30,Gujarat,Social Media,22,F,7663.52,0.9677419354838709,Very Low
CUST03175,4004.32,2002.16,2,2024-06-07,2024-06-20,14,2024-06-01,West Bengal,Email,26,M,4004.32,1.3636363636363635,Very Low
CUST03176,38416.06,38416.06,1,2024-08-26,2024-08-26,1,2024-04-17,Tamil Nadu,Organic,25,Other,38416.06,0.9677419354838709,Low
CUST03178,89446.37,44723.185,2,2024-04-03,2024-10-29,210,2024-03-13,West Bengal,Email,29,F,89446.37,0.25,High
CUST03179,108201.53,54100.765,2,2024-10-08,2024-10-13,6,2024-09-30,Tamil Nadu,Direct,32,M,108201.53,1.6666666666666667,High
CUST03180,34030.280000000006,17015.140000000003,2,2024-12-07,2024-12-30,24,2023-12-21,Tamil Nadu,Direct,40,Other,34030.280000000006,1.1111111111111112,Low
CUST03181,9191.64,9191.64,1,2024-10-21,2024-10-21,1,2024-07-21,Delhi,Email,41,Other,9191.64,0.9677419354838709,Very Low
CUST03182,121316.28,60658.14,2,2023-11-15,2024-06-02,201,2023-02-12,Tamil Nadu,Email,28,F,121316.28,0.2597402597402597,High
CUST03183,120913.45999999999,40304.486666666664,3,2024-07-09,2024-11-12,127,2024-07-01,Delhi,Direct,28,Other,120913.45999999999,0.5732484076433121,High
CUST03186,6385.58,6385.58,1,2024-11-05,2024-11-05,1,2024-09-21,Uttar Pradesh,Email,44,F,6385.58,0.9677419354838709,Very Low
CUST03190,6797.88,3398.94,2,2024-05-25,2024-08-22,90,2024-05-22,Karnataka,Referral,26,M,6797.88,0.5,Very Low
CUST03194,19895.97,19895.97,1,2024-09-07,2024-09-07,1,2024-08-05,West Bengal,Direct,65,Other,19895.97,0.9677419354838709,Low
CUST03195,4437.28,4437.28,1,2024-09-30,2024-09-30,1,2024-09-15,Delhi,Referral,27,Other,4437.28,0.9677419354838709,Very Low
CUST03196,296389.22,59277.844,5,2024-09-06,2024-12-22,108,2024-07-25,Uttar Pradesh,Organic,58,M,296389.22,1.0869565217391306,Very High
CUST03197,139670.0,46556.666666666664,3,2024-07-22,2024-12-10,142,2024-07-01,Uttar Pradesh,Organic,58,Other,139670.0,0.5232558139534884,High
CUST03200,51056.439999999995,25528.219999999998,2,2024-08-10,2024-10-20,72,2024-03-04,Delhi,Direct,39,F,51056.439999999995,0.5882352941176471,Medium
CUST03205,154892.66,51630.886666666665,3,2023-09-16,2024-10-11,392,2023-04-26,Tamil Nadu,Referral,62,F,154892.66,0.2132701421800948,Very High
CUST03207,75362.61,75362.61,1,2024-09-17,2024-09-17,1,2023-09-17,Uttar Pradesh,Direct,50,F,75362.61,0.9677419354838709,Medium
CUST03208,20617.7,6872.566666666667,3,2023-08-20,2024-06-22,308,2023-06-28,West Bengal,Social Media,23,M,20617.7,0.2662721893491124,Low
CUST03209,52265.86000000001,26132.930000000004,2,2024-07-29,2024-09-21,55,2024-06-19,Karnataka,Referral,33,Other,52265.86000000001,0.7058823529411765,Medium
CUST03210,76596.72,38298.36,2,2024-02-05,2024-12-29,329,2023-11-27,Rajasthan,Email,45,Other,76596.72,0.1671309192200557,Medium
CUST03211,4507.15,4507.15,1,2024-07-29,2024-07-29,1,2023-11-17,Uttar Pradesh,Direct,49,Other,4507.15,0.9677419354838709,Very Low
CUST03212,94820.0,47410.0,2,2024-12-15,2024-12-23,9,2024-12-12,West Bengal,Organic,56,M,94820.0,1.5384615384615383,High
CUST03213,63000.33,31500.165,2,2023-12-05,2024-04-30,148,2023-01-24,Karnataka,Organic,25,M,63000.33,0.33707865168539325,Medium
CUST03215,39859.71,13286.57,3,2024-03-06,2024-12-28,298,2023-02-20,West Bengal,Direct,65,M,39859.71,0.27439024390243905,Low
CUST03217,58218.43000000001,58218.43000000001,1,2023-04-12,2023-04-12,1,2023-03-16,Maharashtra,Direct,65,F,58218.43000000001,0.9677419354838709,Medium
CUST03218,1424.18,1424.18,1,2024-11-01,2024-11-01,1,2024-01-11,Maharashtra,Email,29,M,1424.18,0.9677419354838709,Very Low
CUST03219,87764.48,43882.24,2,2024-04-01,2024-04-29,29,2023-08-28,Gujarat,Social Media,44,M,87764.48,1.0169491525423728,High
CUST03222,12007.76,12007.76,1,2023-11-24,2023-11-24,1,2023-05-18,Gujarat,Direct,58,F,12007.76,0.9677419354838709,Very Low
CUST03225,259202.36,129601.18,2,2024-10-22,2024-12-01,41,2023-04-18,Rajasthan,Social Media,40,Other,259202.36,0.8450704225352113,Very High
CUST03226,97723.14,97723.14,1,2024-10-22,2024-10-22,1,2023-02-24,Tamil Nadu,Social Media,24,Other,97723.14,0.9677419354838709,High
CUST03227,3540.64,3540.64,1,2024-08-04,2024-08-04,1,2024-02-16,Karnataka,Referral,38,Other,3540.64,0.9677419354838709,Very Low
CUST03228,23922.52,11961.26,2,2024-06-05,2024-08-08,65,2024-04-18,Rajasthan,Paid Search,42,M,23922.52,0.6315789473684211,Low
CUST03230,32394.27,16197.135,2,2024-08-18,2024-08-26,9,2024-03-13,Rajasthan,Paid Search,28,F,32394.27,1.5384615384615383,Low
CUST03231,9334.04,9334.04,1,2024-05-29,2024-05-29,1,2023-03-28,Maharashtra,Paid Search,55,F,9334.04,0.9677419354838709,Very Low
CUST03233,3924.82,3924.82,1,2024-11-12,2024-11-12,1,2024-08-28,Karnataka,Organic,23,Other,3924.82,0.9677419354838709,Very Low
